,x,y,z,h,m,s,name,sporo,code,cluster,site,sex,age,price,cult,type
4967,604369.082976116,2128253.09672858,3396.5,12,28,26,NA,NA,060827_H38H1,2_a_p,1,H,38,NA,NA,path
4968,604380.708862289,2128262.38544368,3396.5,12,28,56,NA,NA,060827_H38H1,2_a_p,1,H,38,NA,NA,path
4969,604389.415094263,2128271.65748202,3396.5,12,29,26,NA,NA,060827_H38H1,2_a_p,1,H,38,NA,NA,path
4970,604395.23681163,2128274.76484779,3396.5,12,29,56,NA,NA,060827_H38H1,2_a_p,1,H,38,NA,NA,path
4971,604386.618414234,2128250.12282842,3396,12,30,31,NA,NA,060827_H38H1,2_a_p,1,H,38,NA,NA,path
36,604386.530584037,2128265.49280643,3396,12,31,0,17,2,060827_H38H1,2_a,1,H,38,40,1,patch
4972,604386.530584037,2128265.49280643,3396,12,31,1,NA,NA,060827_H38H1,2_a_p,1,H,38,NA,NA,path
4973,604401.128801514,2128265.57623253,3396,12,33,14,NA,NA,060827_H38H1,2_a_p,1,H,38,NA,NA,path
4974,604409.887732233,2128265.6262938,3396,12,33,44,NA,NA,060827_H38H1,2_a_p,1,H,38,NA,NA,path
4975,604401.128801514,2128265.57623253,3396,12,34,10,NA,NA,060827_H38H1,2_a_p,1,H,38,NA,NA,path
4976,604352.232371021,2128206.57601361,3396,12,34,40,NA,NA,060827_H38H1,2_a_p,1,H,38,NA,NA,path
37,604360.973802016,2128154.16324977,3396,12,35,0,21,1,060827_H38H1,2_a,1,H,38,40,1,patch
38,604360.973802016,2128154.16324977,3396,12,35,0,10,20,060827_H38H1,2_a,1,H,38,30,2,patch
39,604360.973802016,2128154.16324977,3396,12,35,0,17,3,060827_H38H1,2_a,1,H,38,40,1,patch
4977,604360.973802016,2128154.16324977,3396,12,35,10,NA,NA,060827_H38H1,2_a_p,1,H,38,NA,NA,path
4978,604395.148973083,2128123.19232739,3396,12,40,9,NA,NA,060827_H38H1,2_a_p,1,H,38,NA,NA,path
40,604450.035214198,2128063.6962631,3396,12,50,0,10,1,060827_H38H1,2_a,1,H,38,30,2,patch
41,604450.035214198,2128063.6962631,3396,12,51,0,10,2,060827_H38H1,2_a,1,H,38,30,2,patch
42,604450.035214198,2128063.6962631,3396,12,56,0,10,1,060827_H38H1,2_a,1,H,38,30,2,patch
4979,604450.035214198,2128063.6962631,3396,12,56,31,NA,NA,060827_H38H1,2_p,1,H,38,NA,NA,path
43,604470.02089461,2127961.634564,3395.7,12,56,50,21,1,060827_H38H1,3_a,1,H,38,40,1,patch
4980,604481.893037324,2128005.55333185,3396,12,57,1,NA,NA,060827_H38H1,3_p,1,H,38,NA,NA,path
4981,604470.02089461,2127961.634564,3396,12,57,31,NA,NA,060827_H38H1,3_p,1,H,38,NA,NA,path
4982,604489.54450473,2128018.33665101,3394.6,12,58,1,NA,NA,060827_H38H1,3_p,1,H,38,NA,NA,path
4983,604480.92614779,2128071.44427534,3365.1053497942,12,58,31,NA,NA,060827_H38H1,3_p,1,H,38,NA,NA,path
4984,604480.996469525,2128084.66117063,3339.7790123457,12,59,1,NA,NA,060827_H38H1,3_p,1,H,38,NA,NA,path
44,604480.996469525,2128084.66117063,3329.4,12,59,13,10,4,060827_H38H1,2_b,1,H,38,30,2,patch
4985,604480.996469525,2128084.66117063,3329.2,12,59,31,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
4986,604483.986465905,2128072.38188567,3328.2,13,0,1,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
4987,604478.217434834,2128060.05250759,3327.7,13,0,31,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
4988,604481.154691995,2128056.99520931,3331.1,13,1,1,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
4989,604484.056788822,2128060.08590284,3321.5,13,1,31,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
45,604478.199855124,2128063.12650324,3339,13,1,57,13,1,060827_H38H1,2_b,1,H,38,30,2,patch
4990,604478.199855124,2128063.12650324,3338.8,13,2,1,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
4991,604481.154691995,2128056.99520931,3336.9,13,2,31,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
4992,604495.753079666,2128057.07870318,3330.1,13,3,1,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
46,604495.753079666,2128057.07870318,3330.6,13,3,8,10,3,060827_H38H1,2_b,1,H,38,30,2,patch
4993,604498.602424612,2128069.39138656,3330.6,13,3,31,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
4994,604504.529696586,2128054.05480928,3320.1,13,4,1,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
4995,604504.529696586,2128054.05480928,3316.7,13,4,31,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
4996,604507.46695928,2128050.997515,3312.8,13,5,1,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
4997,604507.554881667,2128035.62753598,3310,13,5,31,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
4998,604516.349096786,2128029.52965141,3314.3,13,6,1,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
47,604522.223634708,2128023.41506668,3313.5,13,6,18,10,3,060827_H38H1,2_b,1,H,38,30,2,patch
4999,604522.223634708,2128023.41506668,3312.8,13,6,31,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
5000,604528.09817654,2128017.30048369,3311.9,13,7,1,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
5001,604533.919956244,2128020.40789016,3312.8,13,7,31,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
5002,604542.661417323,2128023.53200553,3312.8,13,8,1,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
48,604542.661417323,2128023.53200553,3313.5,13,8,6,10,1,060827_H38H1,2_b,1,H,38,30,2,patch
5003,604560.091551333,2128039.00223771,3313.8,13,8,31,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
5004,604577.574444908,2128045.25049921,3313.8,13,9,1,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
49,604577.574444908,2128045.25049921,3313.8,13,9,11,17,1,060827_H38H1,2_b,1,H,38,40,1,patch
5005,604589.305960067,2128036.09536556,3308,13,9,31,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
5006,604592.243240374,2128033.03808416,3305.1,13,10,1,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
5007,604600.967086638,2128039.23622467,3309,13,10,31,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
50,604600.967086638,2128039.23622467,3309.2,13,10,36,24,1,060827_H38H1,2_b,1,H,38,30,2,patch
5008,604606.788847973,2128042.34365533,3310,13,11,1,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
5009,604624.271724681,2128048.59196243,3307.1,13,11,31,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
5010,604641.701768578,2128064.06227723,3309,13,12,1,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
51,604641.701768578,2128064.06227723,3308.5,13,12,16,10,5,060827_H38H1,2_b,1,H,38,30,2,patch
5011,604653.310041976,2128076.42516184,3308.5,13,12,31,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
5012,604650.372757477,2128079.48243371,3306.1,13,13,1,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
52,604650.372757477,2128079.48243371,3306.3,13,13,19,10,2,060827_H38H1,2_b,1,H,38,30,2,patch
5013,604650.390366305,2128076.40843681,3306.1,13,13,31,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
5014,604650.372757477,2128079.48243371,3304.7,13,14,1,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
5015,604659.131783072,2128079.53261028,3301.8,13,14,31,NA,NA,060827_H38H1,2_b_p,1,H,38,NA,NA,path
53,604667.873197041,2128082.65678808,3301,13,14,45,10,1,060827_H38H1,2_b,1,H,38,30,2,patch
5016,604667.873197041,2128082.65678808,3298.9,13,15,1,NA,NA,060827_H38H1,4_p,1,H,38,NA,NA,path
5017,604679.551896374,2128082.72370238,3298.9,13,15,31,NA,NA,060827_H38H1,4_p,1,H,38,NA,NA,path
5018,604685.320786912,2128095.05315106,3289.8,13,16,1,NA,NA,060827_H38H1,4_p,1,H,38,NA,NA,path
5019,604682.330656307,2128107.33240954,3285.9,13,16,31,NA,NA,060827_H38H1,4_p,1,H,38,NA,NA,path
5020,604685.162252178,2128122.7191262,3283,13,17,1,NA,NA,060827_H38H1,4_p,1,H,38,NA,NA,path
5021,604690.983973184,2128125.82658587,3283,13,17,31,NA,NA,060827_H38H1,4_p,1,H,38,NA,NA,path
5022,604702.627409459,2128132.0415111,3279.7,13,18,1,NA,NA,060827_H38H1,4_p,1,H,38,NA,NA,path
5023,604717.225745521,2128132.12518479,3275.3,13,18,31,NA,NA,060827_H38H1,4_p,1,H,38,NA,NA,path
5024,604725.87901474,2128150.61938032,3277.3,13,19,1,NA,NA,060827_H38H1,4_p,1,H,38,NA,NA,path
54,604737.540048215,2128153.7603315,3276.3,13,19,29,10,9,060827_H38H1,1_b,1,H,38,30,2,patch
5025,604740.45971218,2128153.77707105,3276.8,13,19,31,NA,NA,060827_H38H1,1_b_p,1,H,38,NA,NA,path
5026,604740.494961458,2128147.62907555,3275.3,13,20,1,NA,NA,060827_H38H1,1_b_p,1,H,38,NA,NA,path
5027,604737.540048215,2128153.7603315,3285.4,13,20,31,NA,NA,060827_H38H1,1_b_p,1,H,38,NA,NA,path
5028,604749.271582499,2128144.60529908,3281.1,13,21,1,NA,NA,060827_H38H1,1_b_p,1,H,38,NA,NA,path
5029,604752.155994856,2128150.77003608,3272.9,13,21,31,NA,NA,060827_H38H1,1_b_p,1,H,38,NA,NA,path
55,604752.155994856,2128150.77003608,3273.1,13,21,47,21,1,060827_H38H1,1_b,1,H,38,40,1,patch
5030,604752.155994856,2128150.77003608,3269.6,13,22,1,NA,NA,060827_H38H1,1_b_p,1,H,38,NA,NA,path
5031,604743.414626427,2128147.64581553,3267.7,13,22,31,NA,NA,060827_H38H1,1_b_p,1,H,38,NA,NA,path
5032,604749.201078045,2128156.90129032,3265.7,13,23,1,NA,NA,060827_H38H1,1_b_p,1,H,38,NA,NA,path
5033,604749.095320626,2128175.34527745,3266.2,13,23,31,NA,NA,060827_H38H1,1_b_p,1,H,38,NA,NA,path
5034,604760.756334868,2128178.48624445,3275.3,13,24,1,NA,NA,060827_H38H1,1_b_p,1,H,38,NA,NA,path
5035,604769.462426061,2128187.75847033,3275.3,13,24,31,NA,NA,060827_H38H1,1_b_p,1,H,38,NA,NA,path
5036,604772.36445448,2128190.84921333,3273.4,13,25,1,NA,NA,060827_H38H1,1_b_p,1,H,38,NA,NA,path
5037,604781.088165716,2128197.04744724,3272.9,13,25,31,NA,NA,060827_H38H1,1_b_p,1,H,38,NA,NA,path
5038,604789.900037879,2128187.8756945,3272.9,13,26,1,NA,NA,060827_H38H1,1_b_p,1,H,38,NA,NA,path
56,604789.900037879,2128187.8756945,3273.1,13,26,2,10,3,060827_H38H1,1_b,1,H,38,30,2,patch
5039,604795.686452791,2128197.13118609,3270.1,13,26,31,NA,NA,060827_H38H1,1_b_p,1,H,38,NA,NA,path
57,604795.686452791,2128197.13118609,3269.8,13,26,45,10,1,060827_H38H1,1_b,1,H,38,30,2,patch
5040,604798.535570721,2128209.4439285,3270.1,13,27,1,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5041,604810.126008133,2128224.88092235,3273.9,13,27,31,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5042,604824.671355511,2128234.18668118,3273.9,13,28,1,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5043,604848.010926713,2128237.39472567,3272.9,13,28,31,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5044,604859.636596022,2128246.68375639,3265.7,13,29,1,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5045,604874.181902265,2128255.98955685,3265.3,13,29,31,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5046,604894.601791755,2128259.18090094,3260.4,13,30,1,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5047,604909.129417257,2128271.56072994,3260,13,30,31,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5048,604914.915744779,2128280.81626416,3257.6,13,31,1,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5049,604932.380640632,2128290.13888281,3253.2,13,31,31,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5050,604938.202268758,2128293.24642628,3243.1,13,32,1,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5051,604946.890555531,2128305.59274425,3242.2,13,32,31,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5052,604946.802251411,2128320.96274262,3235.9,13,33,1,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5053,604952.588543364,2128330.21829087,3234,13,33,31,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5054,604946.660963543,2128345.55474049,3233.1,13,34,1,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5055,604961.188483841,2128357.93461685,3233.5,13,34,31,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5056,604969.894387521,2128367.20694873,3233.5,13,35,1,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5057,604984.492545749,2128367.29084493,3233.5,13,35,31,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5058,605013.671191091,2128370.53267264,3233.5,13,36,1,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5059,605042.81447343,2128379.92254852,3233.5,13,36,31,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5060,605088.478694894,2128395.66204273,3233.5,13,37,0,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5061,605115.66371277,2128404.93444877,3233.5,13,37,30,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5062,605142.046520048,2128386.6416749,3233.5,13,38,0,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5063,605153.813520577,2128371.33889499,3233.5,13,38,30,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5064,605168.482476817,2128359.12693282,3232.1,13,39,0,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5065,605191.910362276,2128346.96541976,3233.5,13,39,30,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5066,605206.490840266,2128350.12349423,3233.5,13,40,0,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5067,605232.73214756,2128356.4228586,3233.5,13,40,30,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5068,605264.901281291,2128347.38590084,3233.5,13,41,0,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5069,605294.168530401,2128335.25816621,3233.1,13,41,30,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5070,605326.373186494,2128320.07330888,3233.5,13,42,0,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5071,605346.899320514,2128304.82115082,3232.1,13,42,30,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5072,605367.372294994,2128298.79102212,3231.6,13,43,0,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5073,605373.176121189,2128304.97271049,3231.6,13,43,30,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5074,605425.694244546,2128311.42394929,3231.6,13,44,0,NA,NA,060827_H38H1,5_p,1,H,38,NA,NA,path
5075,605466.498268822,2128323.95591548,3179.2,10,4,33,NA,NA,060827_M59M1,0_p,1,M,59,NA,NA,path
5076,605469.435659968,2128320.89876947,3180.7,10,5,3,NA,NA,060827_M59M1,0_p,1,M,59,NA,NA,path
5077,605466.498268822,2128323.95591548,3174.4,10,5,33,NA,NA,060827_M59M1,0_p,1,M,59,NA,NA,path
5078,605469.417911114,2128323.97277284,3188.4,10,6,3,NA,NA,060827_M59M1,0_p,1,M,59,NA,NA,path
5079,605475.274945596,2128320.93248555,3194.6,10,6,33,NA,NA,060827_M59M1,0_p,1,M,59,NA,NA,path
5080,605481.114231302,2128320.96620349,3200.4,10,7,3,NA,NA,060827_M59M1,0_p,1,M,59,NA,NA,path
5081,605463.614122264,2128317.79105194,3197,10,7,33,NA,NA,060827_M59M1,0_p,1,M,59,NA,NA,path
5082,605431.480305294,2128320.67966048,3197,10,8,3,NA,NA,060827_M59M1,0_p,1,M,59,NA,NA,path
5083,605390.729460029,2128298.92576577,3197,10,8,42,NA,NA,060827_M59M1,0_p,1,M,59,NA,NA,path
58,605361.53300393,2128298.75734088,3180.6,10,9,4,10,2,060827_M59M1,0_a,1,M,59,30,2,patch
5084,605361.53300393,2128298.75734088,3182.1,10,9,12,NA,NA,060827_M59M1,1_p,1,M,59,NA,NA,path
5085,605335.203016823,2128307.82780548,3182.1,10,9,45,NA,NA,060827_M59M1,1_p,1,M,59,NA,NA,path
5086,605285.569073984,2128307.54166067,3182.1,10,10,15,NA,NA,060827_M59M1,1_p,1,M,59,NA,NA,path
5087,605259.38084946,2128292.02021775,3182.1,10,10,45,NA,NA,060827_M59M1,1_p,1,M,59,NA,NA,path
5088,605236.112229768,2128276.51563442,3182.1,10,11,15,NA,NA,060827_M59M1,1_p,1,M,59,NA,NA,path
5089,605218.700578347,2128257.97071455,3182.1,10,11,45,NA,NA,060827_M59M1,1_p,1,M,59,NA,NA,path
5090,605166.447713848,2128205.41006747,3182.1,10,12,13,NA,NA,060827_M59M1,1_p,1,M,59,NA,NA,path
5091,605154.715993551,2128214.56484062,3182.1,10,12,43,NA,NA,060827_M59M1,1_p,1,M,59,NA,NA,path
5092,605131.464880477,2128195.98640004,3182.1,10,13,13,NA,NA,060827_M59M1,1_p,1,M,59,NA,NA,path
5093,605099.401675745,2128186.57959855,3182.1,10,13,43,NA,NA,060827_M59M1,1_p,1,M,59,NA,NA,path
5094,605084.99787918,2128152.68161503,3182.1,10,13,59,NA,NA,060827_M59M1,1_p,1,M,59,NA,NA,path
5095,605044.440705995,2128097.11453666,3182.1,10,14,29,NA,NA,060827_M59M1,1_p,1,M,59,NA,NA,path
5096,605035.451918146,2128137.02617118,3182.1,10,14,59,NA,NA,060827_M59M1,1_p,1,M,59,NA,NA,path
5097,604985.958875491,2128112.14886785,3182.1,10,15,48,NA,NA,060827_M59M1,1_p,1,M,59,NA,NA,path
5098,604980.225517832,2128093.67131569,3183.5,10,16,18,NA,NA,060827_M59M1,1_p,1,M,59,NA,NA,path
5099,604930.591038879,2128093.38616309,3183.5,10,16,48,NA,NA,060827_M59M1,1_p,1,M,59,NA,NA,path
5100,604895.537289239,2128096.25895879,3183.5,10,17,38,NA,NA,060827_M59M1,1_p,1,M,59,NA,NA,path
5101,604863.526741239,2128077.63059105,3185.5,10,18,8,NA,NA,060827_M59M1,1_p,1,M,59,NA,NA,path
59,604863.526741239,2128077.63059105,3185.5,10,18,50,10,1,060827_M59M1,0_a,1,M,59,30,2,patch
5102,604889.75088827,2128087.00343561,3185.5,10,18,52,NA,NA,060827_M59M1,2_p,1,M,59,NA,NA,path
5103,604837.916072978,2128037.08234728,3185.5,10,19,22,NA,NA,060827_M59M1,2_p,1,M,59,NA,NA,path
5104,604805.168473248,2128071.14751094,3185.5,10,19,52,NA,NA,060827_M59M1,2_p,1,M,59,NA,NA,path
5105,604781.652373563,2128098.67951043,3185.5,10,20,22,NA,NA,060827_M59M1,2_p,1,M,59,NA,NA,path
5106,604769.850276786,2128120.13051518,3186.4,10,20,52,NA,NA,060827_M59M1,2_p,1,M,59,NA,NA,path
5107,604778.591654803,2128123.25474789,3196,10,21,22,NA,NA,060827_M59M1,2_p,1,M,59,NA,NA,path
5108,604775.689615975,2128120.16400457,3196,10,21,52,NA,NA,060827_M59M1,2_p,1,M,59,NA,NA,path
60,604775.689615975,2128120.16400457,3196,10,21,59,10,2,060827_M59M1,1_a,1,M,59,30,2,patch
5109,604763.958052585,2128129.31902117,3197,10,22,22,NA,NA,060827_M59M1,1_a_p,1,M,59,NA,NA,path
5110,604703.926019928,2128125.77639298,3197,10,22,49,NA,NA,060827_M59M1,1_a_p,1,M,59,NA,NA,path
61,604703.926019928,2128125.77639298,3197,10,27,31,22,2,060827_M59M1,1_a,1,M,59,20,3,patch
62,604703.926019928,2128125.77639298,3197,10,31,56,10,2,060827_M59M1,1_a,1,M,59,30,2,patch
63,604703.926019928,2128125.77639298,3197,10,36,4,10,4,060827_M59M1,1_a,1,M,59,30,2,patch
64,604703.926019928,2128125.77639298,3197,10,36,27,10,1,060827_M59M1,1_a,1,M,59,30,2,patch
65,604703.926019928,2128125.77639298,3197,10,37,53,10,1,060827_M59M1,1_a,1,M,59,30,2,patch
66,604703.926019928,2128125.77639298,3197,10,38,42,10,1,060827_M59M1,1_a,1,M,59,30,2,patch
67,604703.926019928,2128125.77639298,3197,10,40,23,10,1,060827_M59M1,1_a,1,M,59,30,2,patch
68,604703.926019928,2128125.77639298,3197,10,44,18,10,18,060827_M59M1,1_a,1,M,59,30,2,patch
69,604703.926019928,2128125.77639298,3197,10,45,15,10,1,060827_M59M1,1_a,1,M,59,30,2,patch
5111,604643.896308941,2128151.3380379,3197,10,46,15,NA,NA,060827_M59M1,3_p,1,M,59,NA,NA,path
70,604283.847672268,2128173.40127625,3197,10,46,52,10,1,060827_M59M1,2_a,1,M,59,30,2,patch
71,604283.847672268,2128173.40127625,3197,10,50,12,10,2,060827_M59M1,2_a,1,M,59,30,2,patch
72,604283.847672268,2128173.40127625,3197,10,50,44,10,2,060827_M59M1,2_a,1,M,59,30,2,patch
73,604283.847672268,2128173.40127625,3197,10,51,19,10,2,060827_M59M1,2_a,1,M,59,30,2,patch
74,604283.847672268,2128173.40127625,3197,10,51,53,10,1,060827_M59M1,2_a,1,M,59,30,2,patch
75,604283.847672268,2128173.40127625,3197,10,52,31,10,1,060827_M59M1,2_a,1,M,59,30,2,patch
76,604283.847672268,2128173.40127625,3197,10,52,32,17,6,060827_M59M1,2_a,1,M,59,40,1,patch
5112,604583.870231319,2128192.40992954,3197,10,54,16,NA,NA,060827_M59M1,4_p,1,M,59,NA,NA,path
5113,604523.848805684,2128195.48392205,3197,10,54,46,NA,NA,060827_M59M1,4_p,1,M,59,NA,NA,path
5114,604463.832678865,2128207.7632755,3197,10,55,5,NA,NA,060827_M59M1,4_p,1,M,59,NA,NA,path
5115,604403.821959854,2128179.83154223,3197,10,55,35,NA,NA,060827_M59M1,4_p,1,M,59,NA,NA,path
5116,604343.815975984,2128173.51749357,3197,10,56,5,NA,NA,060827_M59M1,4_p,1,M,59,NA,NA,path
5117,604283.847672268,2128173.40127625,3197,10,56,35,NA,NA,060827_M59M1,4_p,1,M,59,NA,NA,path
5118,604223.914962468,2128174.19865435,3197,10,57,16,NA,NA,060827_M59M1,4_p,1,M,59,NA,NA,path
5119,604164.121264471,2128201.49898689,3197,10,57,46,NA,NA,060827_M59M1,4_p,1,M,59,NA,NA,path
5120,604105.065668255,2128198.54129794,3197,10,58,37,NA,NA,060827_M59M1,4_p,1,M,59,NA,NA,path
77,603984.337381051,2128137.16115399,3197,11,3,53,17,5,060827_M59M1,4_a,1,M,59,40,1,patch
78,603984.337381051,2128137.16115399,3197,11,4,32,21,1,060827_M59M1,4_a,1,M,59,40,1,patch
79,603984.337381051,2128137.16115399,3197,11,5,44,17,1,060827_M59M1,4_a,1,M,59,40,1,patch
80,603984.337381051,2128137.16115399,3197,11,6,20,17,10,060827_M59M1,4_a,1,M,59,40,1,patch
81,603984.337381051,2128137.16115399,3197,11,6,20,21,2,060827_M59M1,4_a,1,M,59,40,1,patch
